hotel_name,info_title,info_content,ido,keido,hotel_id,hotel_url
スーパーホテル東京・浜松町,羽田空港20分、東京タワー徒歩圏、乗換不要、朝食ビュッフェ,地球と人に優しい空間を提供するホテルです。新しく洗練された設備やサービスで、快適なご宿泊をお約束します。JR浜松町駅から徒歩2分、都営浅草線大門駅から徒歩2分と、羽田空港や東京タワーへのアクセスも抜群です。また、150cm幅のダブルサイズのワイドベッドを備えたスタンダードルームで、ゆっくりとお休みいただけます。朝食には、選べるスムージーや焼きたてパン、有機JAS認定の野菜サラダなどをビュッフェ形式でご用意しております。,35.655501,139.754779,00906015,https://travel.yahoo.co.jp/00906015/
コンドミニアムホテル欅庵東京日本橋,赤ちゃん連れも安心、欅の温もりで東京滞在を楽しむ,赤ちゃんや小さなお子様連れのファミリーにも快適な東京滞在をお楽しみいただけるコンドミニアムホテルです。欅の木の温もりあふれる宿でリラックスできるひとときを過ごせます。東京観光に便利な立地を誇り、館内には欅などの素材がふんだんに使用されており、古き良き雰囲気が漂う和の空間が魅力です。日本橋周辺の風情を感じつつ、東京旅行の拠点に最適な宿をぜひご利用ください。,35.684955,139.78417,00050586,https://travel.yahoo.co.jp/00050586/
634CondoYotsuya,和モダン空間でパーティとビジネスを満喫,心安らぐ和室と現代的なリビングを兼ね備えた和モダンをテーマにした一棟貸切のホテルで、最大10名様まで宿泊可能です。周辺は都営大江戸線「四谷三丁目」駅より徒歩4分、JR「四ツ谷」駅より徒歩7分とアクセス抜群。豪華な設備として、食器や調理器具、プロジェクター、大型スクリーンやパーティ向けアイテムも充実しています。洗濯機やアイロンなど、長期滞在やテレワークでも利用できる便利な環境をご提供いたします。観光地やビジネスエリアへのアクセスも良好なため、是非様々なシーンでお楽しみください。,-1.0,-1.0,00051356,https://travel.yahoo.co.jp/00051356/
ホテル椿山荘東京,8年連続4つ星、都会のオアシスで至福のひと時,8年連続でフォーブス・トラベルガイドの4つ星を獲得。四季折々の美しい景観と都会のオアシスと賛えられる庭園に囲まれ、エレガントな雰囲気を醸し出しています。45平米の広々とした客室からは、歴史の残り香を楽しむガーデンビューか、会の夜景を望むシティビューをお楽しみいただけます。数寄屋造りの料亭「錦水」では、旬の味わいを一品一品丁寧にご提供します。また、リゾート感溢れるリラクゼーション施設「悠 YU，THE SPA」では、洗練されたトリートメントメニューと自然の光と緑に包まれた空間で、都会の喧噪から離れた優雅な時間をお過ごしいただけます。,35.712201,139.725583,00000186,https://travel.yahoo.co.jp/00000186/
東急ステイ西新宿,都庁へアクセス良好、洗濯乾燥機付きで中長期滞在も安心,「西新宿五丁目」駅から徒歩3分という好立地に位置し、東京都庁へのアクセスも良好なホテルです。広々とした客室には洗濯乾燥機や電子レンジが設置され、連泊や中長期滞在にも適しています。また、一部のお部屋にはミニキッチンや調理器具、食器も完備。ビジネスシーンはもちろん、レジャーや観光の拠点としてもご利用いただけます。24時間対応のフロントと優れたセキュリティで、一人旅や女性のお客様も安心してお泊まりいただけます。無料Wi-Fiや加湿空気清浄機、ズボンプレッサーなどの設備も充実。朝食は和洋ビュッフェ形式で、30種類以上のメニューをご用意しております。,35.691048,139.686753,00081495,https://travel.yahoo.co.jp/00081495/
ドーミーインEXPRESS目黒青葉台,ビジネス観光に最適、多彩な客室、人気スポットへアクセス良好,ビジネスや観光に最適な多彩な客室をご用意しております。アクセス抜群で、人気スポットの中目黒・代官山・恵比寿へも便利にお越しいただけます。快適な滞在をお約束いたします。,35.649233,139.692163,00081321,https://travel.yahoo.co.jp/00081321/
ホテルアベスト目黒,デザインと居住性を追求した空間で健康朝食を,目黒駅から徒歩1分の立地にあるホテルは、都心へのアクセスが良好で、お仕事や観光に最適です。宿泊者限定のフリースペースをご用意し、飲食も可能なので、空き時間も快適に過ごせます。全客室に無料Wi-Fiを完備し、フロアは分煙されています。また、体に優しい健康朝食を無料で提供しており、一日の元気をサポートします。,35.634251,139.714697,00912225,https://travel.yahoo.co.jp/00912225/
the b 銀座,銀座心地、アートとカフェ体験でスタイリッシュな滞在,「the b 銀座」は、銀座エリアに位置し、新橋まで徒歩4分、銀座・東銀座まで徒歩7分という好立地にあります。全202室の客室は、スーツケース収納スペースや壁面ハンガーラックなど、限られたスペースを有効活用する工夫が施され、遮光ブラインドや冷蔵庫など、ゲストが快適に過ごせる設備が整っています。また、シンプルでスタイリッシュなインテリアが落ち着きと居心地の良さを提供します。朝食はブッフェスタイルで、天然酵母パンや野菜スティックなど、ヘルシーでバランスの取れたメニューを楽しむことができます。館内には銀座をテーマにした現代アートが散りばめられ、お洒落でスタイリッシュな空間が広がっています。,35.667424,139.762713,00082465,https://travel.yahoo.co.jp/00082465/
アパホテル〈八丁堀 新富町〉,新富町駅2分、主要駅へ直通、快眠ベッドと高速Wi-Fiで快適滞在,交通至便な立地に位置する当ホテルは、新富町駅から徒歩2分、八丁堀駅から徒歩5分と、銀座や築地場外市場、浜離宮へも徒歩圏内でアクセス可能です。また、東京駅・池袋駅・六本木駅・上野駅・秋葉原駅・永田町駅へは乗り換えなしで行けます。客室は全室快眠を追求したアパホテルオリジナルベッド「Cloud fit」を導入し、全室50インチ以上の大型液晶テレビ、シーリングライトを完備。通信速度とセキュリティ面で優れたWi-Fi接続が無料で、携帯・スマホの充電に便利な枕元コンセントとUSBポートも設置しております。,35.671725,139.775269,00081443,https://travel.yahoo.co.jp/00081443/
アパホテル〈神田駅前〉,主要駅へのアクセス良好、充実設備で快適な滞在,東京駅から1駅のJR神田駅東口から徒歩3分の利便性抜群の宿。秋葉原や三越前が徒歩圏内で、上野や銀座など主要駅へも乗り換えなしのアクセスが魅力です。全室でWi-Fiが無料利用可能で、充電に便利なUSBポートも枕元に備えております。ビジネスや観光に快適な滞在をお約束いたします。,35.693774,139.77224,00081453,https://travel.yahoo.co.jp/00081453/
名鉄イン浜松町,東京浜松町の利便性と居心地の良さを追求,東京初のビジネスホテルがJR「浜松町」駅と都営地下鉄「大門」駅の近くに新たに誕生しました。東京モノレールで羽田空港への直結も可能で、ビジネスや観光に最適な立地です。全室に英国王室御用達の「スランバーランド社」製ベッドを設置し、快適な睡眠を提供します。また、ズボンプレッサーや加湿機能付き空気清浄器も全室に完備。さらに、ファミリーマートがテナントとして入居しております。利便性と居心地の良さを追求した当ホテルをぜひご利用ください。,35.657857,139.755623,00081215,https://travel.yahoo.co.jp/00081215/
ザ・プリンス パークタワー東京,東京タワー近く、眺望と温泉で上質な一日を,芝公園駅から徒歩3分、緑豊かな芝公園にそびえるプリンスホテルのフラッグシップブランド。地上33階建て、目の前を遮るもののない至上のロケーション。高層階の客室からは素晴らしい眺望をご覧いただけます。多彩なレストランと天然温泉を備えたスパが滞在をいっそう豊かに。都心のオアシスで夜景に見惚れる、大人の滞在をご満喫ください。,35.655263,139.747036,00000946,https://travel.yahoo.co.jp/00000946/
アパホテル〈小伝馬町駅前〉,東京駅乗換無し、ビジネス・レジャーに最適、快眠追求,東京メトロ日比谷線「小伝馬町駅」から徒歩2分、JR総武線快速「馬喰町駅」や都営新宿線「馬喰横山駅」から徒歩3分と、交通アクセス抜群の立地に位置しています。また、「東京駅」からはJR総武線快速で2駅5分と、ビジネスやレジャーに大変便利です。客室には、シーリー社と共同開発したアパホテルオリジナルベッド「Cloud Fit（クラウドフィット）」を導入し、快眠を追求。1秒チェックイン機でスムーズなチェックイン、エクスプレスチェックアウトポストでストレスフリーなチェックアウトが可能です。また、美味しい朝食メニューもご用意しております。,35.690998,139.780385,00080783,https://travel.yahoo.co.jp/00080783/
JR東日本ホテルメッツ 秋葉原,秋葉原駅徒歩1分、遊び心あるデザイン、高いセキュリティ,秋葉原駅から徒歩1分の好立地に位置する当ホテルは、ビジネスや観光に最適です。東京駅や上野駅、羽田空港へのアクセスも良好で、周辺観光地への移動もスムーズです。客室は秋葉原らしい遊び心あるデザインで、シモンズ社製のベッドや西川リビング社製の枕を完備し、快適な睡眠を提供します。また、高いセキュリティを確保しており、安心してご利用いただけます。フロントは24時間対応で、周辺の案内や交通情報など、お客様のニーズに応じたサービスを提供します。ロビーでは無料のコーヒーサービスもご用意しております。,35.698137,139.772644,00081806,https://travel.yahoo.co.jp/00081806/
相鉄グランドフレッサ 高田馬場,新宿池袋5分、3線利用可能、全館浄水システムで快適ステイ,交通アクセス抜群のビジネスホテルで、JRや東京メトロ、西武新宿線が利用可能で新宿駅・池袋駅まで約5分、ビジネス街の大手町や日本橋まで約20分と便利です。客室にはシモンズ社製のプレミアムベッドと加湿機能付き空気清浄機を完備し、最上階にはエアウィーヴを設置したプレミアムな客室をご用意。全館浄水システムにより、人にやさしい水をご利用いただけます。また、全客室にはネット動画配信サービスが視聴可能なスマートTVを設置しており、ビジネスや観光の拠点として最適です。,35.712548,139.704979,00082413,https://travel.yahoo.co.jp/00082413/
"HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel",新宿歌舞伎町の遊びの拠点、アートと音楽で彩られた空間,東京・新宿歌舞伎町、エンターテインメントが楽しめる街に位置する「HOTEL GROOVE SHINJUKU」は、感動や喜びの余韻に浸りながら過ごせる場所です。各部屋はアートや音楽で彩られ、まるで自分の部屋のように快適です。下階にはレストラン、バー、そしてウェディングにも対応するテラスやパーティールームがあります。,35.695921,139.70095,00002999,https://travel.yahoo.co.jp/00002999/
ヒルトン東京,新宿の超高層ビルで落ち着きの空間と便利さを享受,新宿副都心の超高層ビル街に位置するヒルトン東京は、ショッピングやビジネスの中心地に近接し、多くの交通機関からアクセスが容易です。都会にいながら和の落ち着きを感じられる客室は、障子や襖が自然に取り入れられ、シンプル美を追求したデザインが特長です。37階に位置するエグゼクティブラウンジは、モダンなデザインと3つのゾーンからなる寛ぎの空間を提供し、無料のインターネットアクセスやライブラリーエリアも用意されています。朝食ビュッフェは約60種類の豊富なアイテムで、5階のフィットネスセンターはジム、サウナ、プールが無料で利用できます。,35.692584,139.691189,00000029,https://travel.yahoo.co.jp/00000029/
ホテルサンルート銀座,銀座の新星、デザインと最新設備、笑顔あふれるサービス,銀座のホテルサンルート銀座は、2015年開業のデザイナーズホテルです。素晴らしいロケーションで大型窓やオーバル型のバスタブ、非接触型客室カードキーシステムなど最新の設備を駆使し、快適なご滞在をお約束いたします。魅力的なデザインとスタッフのあたたかい接客で、思い出に残るホテルライフをお楽しみいただけます。,35.673553,139.769803,00081024,https://travel.yahoo.co.jp/00081024/
アパホテル〈秋葉原駅東〉,高機能な環境でテレワークも快適に,秋葉原駅や岩本町駅から徒歩数分、東京や品川、新宿など主要駅へのアクセスが良好な宿です。新都市型ホテルとして、高濃度ナノイーX搭載の空調室内機や暖房機能付き温水洗浄便座、枕元集中コントローラーなどを全室完備。さらに、全室に50型以上の大型テレビを設置し、テレワークにも最適な環境を提供いたします。,35.697421,139.77699,00082335,https://travel.yahoo.co.jp/00082335/
ホテルリブマックス新宿EAST,長期滞在に最適、Wi-Fi完備、自動販売機でリラックス、新宿で快適な休息,全室にスランバーランドベッドを完備した新築ホテルで、観光やビジネスにもアクセス良好です。電子レンジやコインランドリーなど、長期滞在の方にも安心な設備が整っています。自動販売機でお飲み物を提供し、アルコールの販売もあります。Wi-Fiや空気清浄機があり、お部屋でも快適に過ごせます。,35.697525,139.709561,00908133,https://travel.yahoo.co.jp/00908133/
ホテル銀座ダイエー,銀座の中心、5つの駅から徒歩10分以内,東京・銀座の特等席！東京駅から車で5分。地下銀座駅・東銀座駅・新富町駅から徒歩5分。有楽町・東京国際フォーラムへも徒歩12分とアクセス便利！,35.670935,139.769332,00900060,https://travel.yahoo.co.jp/00900060/
TSUKI 東京,東京・築地から始まる和心を知る旅の拠点,大都市「東京」の中心に位置し、日本文化の根底にある「和心」を体験できる宿。周辺には食文化の知の集積地として知られる築地があり、交通アクセスも便利です。客室はベッド＆リビングスペースと水回りがほどよく分離され、大きな洗面台と檜風呂が設けられており、檜の香りを存分に楽しむことができます。長期滞在にも適しています。また、日本各地の風土から生まれる個性豊かな日本酒を厳選して提供しています。朝食には築地で営業される「刷毛じょうゆ 海苔弁 山登り」さんの海苔弁が楽しめます。東京の魅力を満喫しながら、日本通になれる旅を体験してみてはいかがでしょうか。,35.669199,139.77172,00081744,https://travel.yahoo.co.jp/00081744/
レム日比谷,眠りと休息を追求、有楽町駅徒歩4分の便利な立地で快適な滞在,新ブランドホテル「remm」は、JR有楽町駅から徒歩4分、東京メトロ日比谷駅から徒歩2分と、東京都内観光やビジネスに最適な立地を誇ります。快適な睡眠を追求したコンセプトのもと、オリジナルベッド「シルキーレム」やマッサージチェアが疲れた心身を癒します。広がりを感じさせるコンパクトで洗練された客室デザインや、2種類のレインシャワーをお楽しみいただけます。さらに、一汁多菜の和朝食とエッグベネディクトを含む洋朝食が用意された豊富な食事メニューも魅力のひとつ。ビジネスでもレジャーでも、ぜひお越しください。,35.672606,139.759671,00080062,https://travel.yahoo.co.jp/00080062/
ホテルリブマックス浅草橋駅前,長期滞在快適、Wi-Fi空気清浄機完備、自宅のような安心感,長期滞在にも適した設備が整った宿で、電子レンジやコインランドリーを完備。さらに、自動販売機でお飲み物やアルコールを手に入れることが可能です。Wi-Fiや空気清浄機を備えた客室で、快適な時間を過ごすことができます。面積10～11平米の客室は、最大2人まで宿泊可能で、全44室のうち禁煙ルームもご用意しております。,35.696308,139.785356,00902365,https://travel.yahoo.co.jp/00902365/
変なホテル東京　銀座,リニューアルレストラン、全室に衣類クリーニング機、観光ビジネスに好立地,東京銀座に位置し、築地市場や歌舞伎座などの名所が徒歩圏内、東京ディズニーリゾートまで電車で約20分という好立地の宿。客室には美容マシンが設置され、美に特化した空間を提供。また、全室に衣類クリーニング機を完備し、ビジネスニーズにも対応。専用ラウンジでは、朝食や軽食、カクテルを楽しむことができ、リラックスした時間を過ごせます。さらに、健康寿命の家ROOMでは、リラックス空間を提供。レストランもリニューアルし、滞在中のくつろぎのひとときをサポートします。,35.670088,139.773905,00082236,https://travel.yahoo.co.jp/00082236/
ホテルSUI銀座京橋byABEST,心温まるおにぎり朝食で一日をスタート,浅草線宝町駅から徒歩1分、東京駅京橋駅も徒歩圏内の宿は、全館禁煙・全館Wi-Fi完備でビジネス・観光に最適。1階の朝食会場はフリースペースとして開放し、フリードリンクもご用意。宿泊者にはシングルルーム、ダブルルーム、ツインルームを提供。朝食はおにぎりを中心としたメニューで、1日のスタートを美味しく始められます。,35.674974,139.771066,00909440,https://travel.yahoo.co.jp/00909440/
東急ステイ築地,築地に位置、全室洗濯乾燥機完備、4路線4駅利用可能,東急ステイ東銀座は築地場外市場の中心に位置し、地下鉄4路線4駅が利用可能で、銀座駅も徒歩圏内という抜群の立地を誇ります。全室に洗濯乾燥機や電子レンジを完備した広々とした客室は、出張や研修、レジャーや観光の拠点として多用途にご利用いただけます。フロントは24時間体制で、安心感と優れたセキュリティを提供し、一人でも女性の方でも安心してお泊まりいただけます。無料Wi-Fiや加湿空気清浄機、ズボンプレッサーなどの充実した設備で、お客様の快適な滞在をサポートします。,35.665763,139.770866,00081486,https://travel.yahoo.co.jp/00081486/
天然温泉 奥湯河原の湯 スーパーホテルPremier秋葉原,街中の天然温泉、ビジネスやレジャーに便利な立地,秋葉原の中心に位置し、JR秋葉原駅や東京メトロ秋葉原駅から徒歩数分というアクセスの良さを誇る当ホテルは、ビジネスやレジャーに最適な立地です。また、天然温泉「奥湯河原の湯」を男女別にご用意し、24時間ご利用いただけます。快適な滞在を約束するスタンダードルームは、150cm幅のワイドベッドを備え、ゆったりとお休みいただけます。さらに、毎日炊き立てのご飯と焼き立てパン、オーガニックサラダ、日替わりのおかずなど、体が喜ぶ朝食をビュッフェ形式で提供しております。自然と健康を大切にする当ホテルで、心地よい滞在をお楽しみください。,35.696632,139.774488,00081897,https://travel.yahoo.co.jp/00081897/
ホテル ザ セレスティン銀座,銀座の新ランドマーク、極上の空間で特別なひと時を,銀座に佇む、第二の我が家。ドアマンの笑顔に包まれて一歩踏み入れると静謐で上質なエントランスロビーが立ち上がります。シックなトーンに仕立てた客室は品格あふれる大人の空間。アメニティやタオルなど細やかな点にも心を配りました。最上階には「あたたかい家」をテーマにしたレストランをご用意。アメリカンブレックファストスタイルの朝食は12時までご提供しております。新橋駅から徒歩3分、銀座駅より徒歩7分。第二の邸宅にて華やかに寛ぐ、上質な時をお愉しみください。,35.669107,139.759909,00002429,https://travel.yahoo.co.jp/00002429/
渋谷エクセルホテル東急,渋谷の中心、最適な拠点でゆとりとやすらぎの時を,渋谷駅直結、渋谷マークシティ5-25階に位置するシティホテル。すべての客室にシモンズ社製ベッド、テンピュール社製枕、加湿機能付空気清浄機をご用意。高層階のお部屋は夜景がより美しく見えるよう照明にも配慮しております。25階の2つのレストランからは地上100mの絶景を、駅の真上のラウンジからは渋谷スクランブル交差点を臨むひとときを。アクセス至便の都心でくつろぐスタイリッシュな時をお楽しみください。,35.658577,139.699821,00000295,https://travel.yahoo.co.jp/00000295/
アパホテル〈渋谷道玄坂上〉,渋谷駅から徒歩8分、ヒカリエやBunkamuraへも至近距離,渋谷駅から徒歩圏内に位置し、ビジネスや観光の拠点として最適な宿です。広々とした客室はベッド幅122cmのベッドが2台設置され、快適な休息を提供します。自動チェックイン機やエクスプレスチェックアウトポストを利用すれば、スムーズなチェックイン・チェックアウトが可能です。また、朝食にはコメダ珈琲店のモーニングセットをご用意。厳選した豆から丁寧に抽出したブレンドコーヒーと共に一日の始まりを迎えていただけます。快適な滞在と便利なアクセスを兼ね備えた宿で、素晴らしい時間をお過ごしください。,35.65623,139.695008,00080831,https://travel.yahoo.co.jp/00080831/
アパホテル〈秋葉原駅電気街口〉,秋葉原駅3分、末広町駅2分、ビジネス・レジャーに最適な立地,交通アクセス抜群で、秋葉原駅から徒歩3分、末広町駅から徒歩2分の好立地に位置するアパホテル。ビジネスやレジャーに最適であり、シングルルームとしてはビジネス出張に適したものはもちろん、カップルやご夫婦におすすめのダブルルームやデラックスツインルームもご用意。特筆すべきは快適な睡眠を追求したオリジナルベッド「Cloud fit」で、心地良く1日の疲れを癒されるでしょう。チェックインとチェックアウトは自動端末やフリーチェックアウトポストを利用し、手続きがスムーズに行える点も魅力です。,35.700708,139.770645,00081391,https://travel.yahoo.co.jp/00081391/
ハイアット セントリック 銀座 東京,銀座の魅力、個性と遊び心で楽しむ出発地点,銀座の中心に位置するハイアット セントリック 銀座 東京は、街の魅力を知り、感じ、体験する出発地点となります。伝統と新しい文化が共存する銀座の魅力を活かした洗練された客室が164室あります。また、銀座の歴史に触れながら遊び心あふれるインテリアをお楽しみいただけます。食事は五感で楽しむことができるNAMIKI667で、銀座の新しい「食」をご提案します。,35.670591,139.762228,00002497,https://travel.yahoo.co.jp/00002497/
小田急ホテルセンチュリーサザンタワー,高層ビルの眺望と利便性が魅力の宿泊地,各線新宿駅より徒歩3分以内、小田急サザンタワーの19階から35階に位置する高層ホテル。すべての客室が22階以上、落ち着きと高級感のあるお部屋から東京の豊かな眺望をお楽しみいただけます。ご朝食は地上100ｍ、20階のダイニングにて青森県蓬田村産「福々たまご」を使用した卵料理や自家製バナナジュースなどこだわりのブッフェをご用意。都心の眺望に満ちた、開放感あふれる滞在をご満喫ください。,35.686385,139.700434,00000212,https://travel.yahoo.co.jp/00000212/
三井ガーデンホテル日本橋プレミア,伝統と革新が交わる日本橋でワンランク上のくつろぎを,JR東京駅より徒歩10分、JR神田駅より徒歩6分、JR新日本橋駅地下直結。あらゆるアクセスが可能な都心のホテル。ゲストルームはシックかつモダン、オリジナルの快眠枕とマットレスが心地よい眠りへといざないます。檜の香りが漂う大浴場、オーセンティックなバーなど粋なファシリティが東京ステイを彩ります。加賀百万石の料亭「浅田屋」の味を受け継いだ和食レストランがもてなす朝食には料理人の腕が光る和惣菜がずらり。滋味あふれるごちそうをご満喫ください。,35.688135,139.773467,00002511,https://travel.yahoo.co.jp/00002511/
MONday Apart  Premium  銀座新富町（旧：GATE STAY Premium 銀座新富町）,新富町駅から徒歩1分、築地駅からも近い,東京メトロ有楽町線「新富町駅」より徒歩約1分！ご自宅のようにお寛ぎいただける全室キッチン・洗濯機付！全室WI-FI無料！,35.67062,139.776142,00912283,https://travel.yahoo.co.jp/00912283/
銀座グランドホテル,銀座の贅沢な憩いの場、最高のサービスを誠心誠意,交通至便な銀座に位置する銀座グランドホテルは、2014年のグランドオープン以来、心からくつろげる最高のサービスを提供しています。洗練された客室は、ビジネスや観光の疲れを癒す贅沢な憩いの場となっております。また、ホテル内には和食中心の「おうどん 銀座うらら」や新鮮な食材を使用した「東京フレンチ」を提供する「ノーザンテラスダイナー トウキョウ」があり、一日の始まりを特別な朝食でスタートすることができます。銀座グランドホテルで、心地よい滞在と美食の楽しみをご堪能ください。,35.668256,139.760179,00080984,https://travel.yahoo.co.jp/00080984/
三井ガーデンホテル神宮外苑の杜プレミア,都心にありながら静寂を享受、全室バルコニー付きのリカバリースポット,都営大江戸線・国立競技場駅から徒歩1分、国立競技場や明治神宮外苑と隣接する自然豊かなロケーション。杜・水・光のコンセプトに合わせたオブジェを館内の随所に展示、足元から広がる窓を配したモダンな客室でお寛ぎいただけます。宿泊者専用の大浴場のほか屋上テラスもご用意。国立競技場をすぐ前に望み、渋谷や六本木方面を見渡す都心の特等席からの眺望を存分にお楽しみください。,35.680014,139.715631,00002617,https://travel.yahoo.co.jp/00002617/
アパホテル〈日本橋 馬喰横山駅前〉,3駅利用可、新宿東京へのアクセス良好、ビジネスレジャーに最適,当ホテルは都営新宿線「馬喰横山駅」、都営浅草線「東日本橋駅」、JR総武快速線「馬喰町駅」の3駅が利用可能で、徒歩1分以内の好立地に位置しています。新宿駅、東京駅へのアクセスも良好で、羽田空港、成田空港へも都営浅草線で乗り換えなし。ビジネスやレジャーにお薦めのホテルです。,35.692503,139.783201,00082065,https://travel.yahoo.co.jp/00082065/
シャングリ・ラ 東京,東京駅隣接、静寂とラグジュアリーが融合した最高級ホテル,丸の内トラストタワー本館の最上部、27-37階に位置する5つ星のラグジュアリーホテル。一歩足を踏み入れると華やかで気品あふれるシャングリ・ラの世界。客室はデラックスタイプで50m²以上、都内同格ルームタイプの中でも最高峰のゆとりの空間にてお迎えいたします。極上のイタリア料理と上質なワインを愉しむダイニングや日本料理の名店など、心豊かな時を奏でるレストランをご用意。西洋の洗練と東洋の温かいホスピタリティが融合する空間で、ハイエンドなサービスにお寛ぎください。,35.682512,139.769535,00001425,https://travel.yahoo.co.jp/00001425/
ドーミーインPREMIUM渋谷神宮前,渋谷エリアの寛ぎの空間、全館超軟水でおもてなし,渋谷エリアに位置する当ホテルは、3駅8路線が利用可能な理想的な立地にあり、渋谷、原宿、表参道が徒歩圏内で、横浜方面へのアクセスも容易です。客室はライトや寝具にこだわり、機能性と居住性を兼ね備えた「寛ぎの空間」を提供します。また、カラダに優しい超軟水を使用した男女別の大浴場を完備し、全館で超軟水を使用しています。クオリティにこだわり、快適性を追求した先進の「おもてなし」で、皆様のご来館を心よりお待ちしております。,35.665761,139.702318,00080854,https://travel.yahoo.co.jp/00080854/
ホテルメトロポリタン 丸の内,東京駅上空、都心の夜景、静かな安らぎ空間で微睡む,東京駅日本橋口直結、タワーの27～34階に位置する最上のロケーション。客室固有のWi-Fiを完備、パワフルな接続でビジネスでの滞在にも大きな味方に。眺望ありの客室からは眩い都心の夜景をお楽しみいただけます。フィットネスルームやビジネスセンターもご用意、出張でのご利用にも万全のサポート体制でお迎えいたします。,35.683718,139.768483,00001278,https://travel.yahoo.co.jp/00001278/
ホテル1899東京,静寂と賑わいが共存、お茶文化で心と体のバランスを取り戻す,ホテル1899東京は、東京駅八重洲北口から徒歩3分とアクセス抜群な立地で、ビジネスやレジャーに最適です。和と洋が融合したモダンで落ち着いたゲストルームは、日本の伝統色江戸紫を基調にし、全室がお茶をイメージした造りで、ゆるやかな時間を過ごせます。客室には急須・湯呑み・1899ブランドの4種の日本茶が備えられ、プライベートな空間でお茶を味わえます。日本茶専門カフェでは、全国のお茶どころから厳選した上質なお茶やお茶を使ったスイーツを楽しめます。また、明るい光と茶筅ランタンの明かりが織りなす縁側をモチーフにしたベンチソファでのくつろぎが、日々の喧騒を忘れさせてくれることでしょう。,35.662284,139.753771,00081520,https://travel.yahoo.co.jp/00081520/
ホテルウィングインターナショナルプレミアム渋谷,渋谷駅から徒歩6分、都会の喧騒を忘れる隠れ家,JR渋谷駅ハチ公口より徒歩約8分。グルメやファッションなど流行の最先端を発信する街「渋谷」。テラコッタとアルミという異素材を組み合わせた「ハイブリッドルーバー」が特徴的な外観と、落ち着いたロビーが皆様をお迎えいたします。シンプルなスタンダードシングルルームからバリアフリー対応のユニバーサルツインルームまで、バリエーション豊かな客室を備えております。シンプルかつ洗練されたデザインの中にも温かみのある広々とした客室でゆっくりとお寛ぎいただけます。,35.662543,139.698377,00912885,https://travel.yahoo.co.jp/00912885/
相鉄フレッサイン日本橋人形町,駅近、下町散策と静寂の一体感、フリードリンク付,交通至便な立地にある当ホテルは、地下鉄日比谷線人形町駅から徒歩3分、半蔵門線水天宮前駅からも徒歩3分と、ビジネスや観光に最適です。周辺には老舗飲食店が多く、下町風情を満喫できます。館内は落ち着いた雰囲気で、全室に無料Wi-Fiを完備。ロビーラウンジではフリードリンクを提供し、ゆったりとした時間を過ごせます。また、長期滞在や急な宿泊に対応するため、乾燥機能付きのコインランドリーも完備。アメニティは豊富に揃え、お好きなものを自由にお選びいただけます。シンプルでスタイリッシュな客室で、快適な滞在をお楽しみください。,35.683354,139.782382,00080846,https://travel.yahoo.co.jp/00080846/
ホテルルートインGrand東京浅草橋,都心へのアクセス良好、大浴場、Wi-Fi、有料駐車場,首都6号向島線駒形出口から8分、都営浅草線浅草橋A4出口から徒歩2分、JR総武線浅草橋駅東口から徒歩4分という好立地に位置する当宿では、タワー型立体駐車場(有料・先着順)が完備されております。また、Wi-Fi接続やWOWOW視聴が可能で、24時間フロント対応しています。男女別の大浴場、コインランドリーや乾燥機、有料クリーニングサービスもございます。ホテル内パブリックスペースには次亜塩素酸空気清浄機Viruswasherも設置。シングルルームは1平米の広さで、バイキング式朝食も提供しております。営業時間は7：00～9：00で、大人1名1300円、小学生650円、幼児無料です。ぜひお召し上がりください。,35.699433,139.787337,00081562,https://travel.yahoo.co.jp/00081562/
東急ステイ用賀,渋谷二子玉川へ1本、洗濯乾燥機とミニキッチンでリラックス滞在,渋谷や二子玉川へのアクセスが良好な立地にある宿。広々とした客室には洗濯乾燥機や電子レンジが設置され、連泊や中長期滞在にも適しています。また、一部のお部屋にはミニキッチンや調理器具、食器も完備。ビジネスシーンやレジャー、観光拠点としてもご利用いただけます。24時間対応のフロントと優れたセキュリティで、一人旅や女性のお客様も安心してお泊まりいただけます。無料Wi-Fiや加湿空気清浄機、ズボンプレッサーなどの設備も充実。また、無添加スープセットの販売も行っており、お部屋でのんびりとお食事を楽しむことも可能です。,35.626394,139.633578,00081499,https://travel.yahoo.co.jp/00081499/
ホテルミッドイン蔵前駅前,ビジネスもレジャーも、都営浅草線蔵前駅直結の拠点,蔵前駅直結の宿で、ビジネスやレジャーの拠点として最適です。都営浅草線蔵前駅からすぐのアクセス抜群な立地が魅力で、お忙しい方でも効率良く移動ができる環境です。おすすめの宿です。,35.702914,139.79023,00082304,https://travel.yahoo.co.jp/00082304/
